round,node,peers,ul_bytes,dl_bytes,busy_ticks,train_ticks,round_duration_ticks,idle_ticks
20,4,7;9,3208712,3208712,100,61,919,819
20,5,4;6,493648,493648,82,70,919,837
20,6,0;9,2221416,2221416,82,53,919,837
20,7,4;6,740472,740472,70,58,919,849
20,8,9;14,740472,740472,125,98,919,794
20,9,4;14,2468240,2468240,74,33,919,845
20,10,3;4,987296,987296,82,54,919,837
20,11,4;6,987296,987296,79,55,919,840
20,12,4;6,493648,493648,58,46,919,861
20,13,7;9,987296,987296,82,47,919,837
20,14,1;9,1974592,1974592,83,53,919,836
20,15,4;9,493648,493648,421,380,919,498
20,16,9;14,740472,740472,614,575,919,305
20,17,0;14,493648,493648,753,730,919,166
20,18,10;14,493648,493648,498,476,919,421
20,19,4;8,493648,493648,271,244,919,648
20,20,9;13,493648,493648,584,547,919,335
20,21,0;16,493648,493648,506,467,919,413
20,22,11;13,493648,493648,756,732,919,163
20,23,0;14,493648,493648,903,878,919,16
20,24,9;11,493648,493648,783,760,919,136
20,25,9;10,493648,493648,723,695,919,196
20,26,1;3,493648,493648,509,481,919,410
20,27,1;4,493648,493648,574,545,919,345
20,28,4;14,493648,493648,788,758,919,131
20,29,1;6,493648,493648,746,716,919,173
21,0,4;10,1234120,1234120,59,30,917,858
21,1,5;8,740472,740472,59,36,917,858
21,2,4;8,1727768,1727768,99,69,917,818
21,3,4;8,987296,987296,62,33,917,855
21,4,3;10,3208712,3208712,100,61,917,817
21,5,3;4,740472,740472,82,70,917,835
21,6,2;8,740472,740472,76,53,917,841
21,7,4;13,740472,740472,96,58,917,821
21,8,1;2,2221416,2221416,136,98,917,781
21,9,2;4,1480944,1480944,70,33,917,847
21,10,4;8,1727768,1727768,84,54,917,833
21,11,4;10,740472,740472,77,55,917,840
21,12,4;9,987296,987296,70,46,917,847
21,13,12;14,1727768,1727768,86,47,917,831
21,14,8;13,493648,493648,63,53,917,854
21,15,4;13,493648,493648,419,380,917,498
21,16,9;10,493648,493648,596,575,917,321
21,17,0;11,493648,493648,753,730,917,164
21,18,2;8,740472,740472,515,476,917,402
21,19,4;13,493648,493648,268,244,917,649
21,20,7;9,493648,493648,585,547,917,332
21,21,8;18,493648,493648,506,467,917,411
21,22,6;13,493648,493648,755,732,917,162
21,23,0;8,493648,493648,903,878,917,14
21,24,1;12,493648,493648,784,760,917,133
21,25,9;10,493648,493648,723,695,917,194
21,26,0;13,493648,493648,510,481,917,407
21,27,3;4,493648,493648,574,545,917,343
21,28,2;4,493648,493648,788,758,917,129
21,29,2;10,493648,493648,746,716,917,171
22,0,5;6,2961888,2961888,68,30,920,852
22,1,0;7,1480944,1480944,62,36,920,858
22,2,1;12,987296,987296,80,69,920,840
22,3,1;10,1974592,1974592,74,33,920,846
22,4,0;5,740472,740472,70,61,920,850
22,5,9;10,2715064,2715064,108,70,920,812
22,6,1;5,1727768,1727768,76,53,920,844
22,7,2;3,987296,987296,100,58,920,820
22,8,6;10,740472,740472,129,98,920,791
22,9,3;6,740472,740472,45,33,920,875
22,10,4;5,1727768,1727768,77,54,920,843
22,11,5;6,740472,740472,79,55,920,841
22,12,2;5,987296,987296,76,46,920,844
22,13,5;14,987296,987296,82,47,920,838
22,14,2;13,987296,987296,75,53,920,845
22,15,3;7,493648,493648,422,380,920,498
22,16,0;3,493648,493648,597,575,920,323
22,17,10;12,493648,493648,753,730,920,167
22,18,10;13,493648,493648,498,476,920,422
22,19,0;1,493648,493648,271,244,920,649
22,20,13;24,493648,493648,586,547,920,334
22,21,0;5,493648,493648,505,467,920,415
22,22,6;11,493648,493648,756,732,920,164
22,23,0;14,493648,493648,903,878,920,17
22,24,10;14,740472,740472,799,760,920,121
22,25,0;5,493648,493648,724,695,920,196
22,26,0;3,493648,493648,510,481,920,410
22,27,0;12,493648,493648,575,545,920,345
22,28,0;3,493648,493648,791,758,920,129
22,29,5;8,493648,493648,747,716,920,173
23,0,1;7,493648,493648,42,30,919,877
23,1,2;12,1727768,1727768,65,36,919,854
23,2,9;14,2961888,2961888,99,69,919,820
23,3,7;9,493648,493648,44,33,919,875
23,4,2;12,493648,493648,70,61,919,849
23,5,1;2,493648,493648,82,70,919,837
23,6,2;7,740472,740472,82,53,919,837
23,7,1;6,1480944,1480944,96,58,919,823
23,8,2;14,1727768,1727768,136,98,919,783
23,9,13;14,1727768,1727768,74,33,919,845
23,10,8;11,740472,740472,82,54,919,837
23,11,12;13,2221416,2221416,96,55,919,823
23,12,1;13,1480944,1480944,73,46,919,846
23,13,7;11,1480944,1480944,73,47,919,846
23,14,8;9,1234120,1234120,83,53,919,836
23,15,9;11,493648,493648,421,380,919,498
23,16,8;11,740472,740472,614,575,919,305
23,17,12;14,493648,493648,753,730,919,166
23,18,2;11,493648,493648,498,476,919,421
23,19,8;12,493648,493648,271,244,919,648
23,20,7;9,493648,493648,585,547,919,334
23,21,8;16,493648,493648,506,467,919,413
23,22,11;13,493648,493648,756,732,919,163
23,23,2;8,493648,493648,903,878,919,16
23,24,2;11,493648,493648,783,760,919,136
23,25,9;10,493648,493648,723,695,919,196
23,26,1;13,493648,493648,509,481,919,410
23,27,1;2,493648,493648,574,545,919,345
23,28,2;14,493648,493648,788,758,919,131
23,29,6;11,493648,493648,746,716,919,173
24,0,4;6,987296,987296,55,30,920,865
24,1,6;14,740472,740472,66,36,920,854
24,2,4;6,987296,987296,91,69,920,829
24,3,4;10,1480944,1480944,74,33,920,846
24,4,10;11,2468240,2468240,91,61,920,829
24,5,6;13,740472,740472,108,70,920,812
24,6,9;11,1974592,1974592,76,53,920,844
24,7,4;9,987296,987296,100,58,920,820
24,8,9;10,493648,493648,110,98,920,810
24,9,4;8,1974592,1974592,70,33,920,850
24,10,3;4,1727768,1727768,84,54,920,836
24,11,4;6,493648,493648,66,55,920,854
24,12,6;13,493648,493648,58,46,920,862
24,13,7;9,2221416,2221416,73,47,920,847
24,14,2;13,1480944,1480944,73,53,920,847
24,15,3;7,493648,493648,422,380,920,498
24,16,10;14,493648,493648,596,575,920,324
24,17,0;14,740472,740472,769,730,920,151
24,18,10;14,493648,493648,498,476,920,422
24,19,4;13,493648,493648,268,244,920,652
24,20,9;24,493648,493648,586,547,920,334
24,21,5;17,493648,493648,506,467,920,414
24,22,6;13,493648,493648,755,732,920,165
24,23,0;2,493648,493648,903,878,920,17
24,24,9;10,740472,740472,799,760,920,121
24,25,9;13,493648,493648,723,695,920,197
24,26,3;13,493648,493648,509,481,920,411
24,27,3;4,493648,493648,574,545,920,346
24,28,3;4,493648,493648,790,758,920,130
24,29,1;10,493648,493648,746,716,920,174
25,0,4;10,2221416,2221416,68,30,919,851
25,1,0;8,987296,987296,59,36,919,860
25,2,4;8,740472,740472,97,69,919,822
