schema_version,scenario_id,topology_hash,policy_id,merge_rule,gamma_schedule,seed,node,round,acc,loss,delta_norm,payload_bytes,train_time_ms,n_samples,peers,merge_weights,staleness_max
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,29,0,0.41044774651527405,2.127906560897827,0.36357584595680237,244784,81.10900002066046,268,12;23,0.8778560224450304;0.03943568763175361;0.08270828992321604,0
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,0,1,0.3333333432674408,2.2111268043518066,0.1316734403371811,244784,31.102099979761988,102,12;17,0.7282340258260153;0.09896517829396707;0.17280079588001757,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,1,1,0.42399999499320984,2.0952229499816895,0.1986573338508606,244784,36.93529998417944,125,3;14,0.8149279369116892;0.07124491936778254;0.11382714372052832,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,2,1,0.29957807064056396,2.1666133403778076,0.22052623331546783,244784,69.511900015641,237,5;12,0.8833381587614345;0.07118120257720056;0.04548063866136477,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,3,1,0.37719297409057617,2.191354513168335,0.17383798956871033,244784,34.92469998309389,114,2;15,0.7724622156731267;0.13964338184965072;0.08789440247722256,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,4,1,0.34928229451179504,2.1558375358581543,0.19785957038402557,244784,62.045999977272004,209,15;20,0.8844620215459896;0.046303268119068756;0.06923471033494152,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,5,1,0.20416666567325592,2.214446544647217,0.17262054979801178,244784,70.06719999480993,240,2;20,0.8719453103663879;0.06851754349041957;0.0595371461431924,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,6,1,0.47777777910232544,1.4018234014511108,0.5852178335189819,244784,55.22389995167032,180,1;11,0.8677846316106036;0.054699425723589316;0.07751594266580718,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,7,1,0.3787878751754761,1.6489251852035522,0.5089617967605591,244784,59.62860002182424,198,17;18,0.8343366427066635;0.09876732761573354;0.06689602967760289,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,8,1,0.2678571343421936,1.7483676671981812,0.5872282385826111,244784,98.79630000796169,336,7;21,0.9218399073861792;0.044736800405661706;0.03342329220815907,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,9,1,0.2654867172241211,2.205937623977661,0.15375491976737976,244784,35.03259998979047,113,0;14,0.814261488146063;0.0650649777858782;0.1206735340680588,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,10,1,0.4162162244319916,1.9860926866531372,0.34462928771972656,244784,54.10060001304373,185,9;28,0.8422273940417755;0.04219569170589072;0.11557691425233367,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,11,1,0.3052631616592407,2.1057519912719727,0.2620684504508972,244784,56.68559996411204,190,4;15,0.8702088473341429;0.0785817205761746;0.0512094320896824,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,12,1,0.5189873576164246,2.0683159828186035,0.2536435127258301,244784,46.610299963504076,158,1;3,0.8771889287350548;0.062365000581041365;0.06044607068390378,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,13,1,0.2562499940395355,2.242767810821533,0.13343098759651184,244784,46.397100028116256,160,1;28,0.8132811732507862;0.0565778285299381;0.13014099821927574,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,14,1,0.42222222685813904,2.120755434036255,0.26050010323524475,244784,54.53620001208037,180,28;29,0.788553972454746;0.1111093312643357;0.1003366962809182,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,15,1,0.18400000035762787,2.2346057891845703,0.10597318410873413,244784,36.85460000997409,125,4;14,0.7796211684561382;0.11410078296907748;0.10627804857478425,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,16,1,0.504807710647583,1.8869640827178955,0.4014642536640167,244784,61.48360000224784,208,14;28,0.8326978723761814;0.06419684843626156;0.10310527918755705,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,17,1,0.6021897792816162,1.6577707529067993,0.33036187291145325,244784,81.7871000035666,274,22;27,0.8756018904625901;0.07076167988445868;0.05363642965295127,1
